timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764047524459,178,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-264,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,178,0,91
1764047524566,86,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-67,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,86,0,0
1764047524567,94,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-72,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,94,0,0
1764047494579,30091,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-275,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30091,0,0
1764047524641,86,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-254,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,86,0,0
1764047494647,30088,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-83,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30088,0,0
1764047524692,86,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-62,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,86,0,0
1764047524717,86,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-52,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,86,0,0
1764047524734,100,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-244,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,100,0,0
1764047524759,84,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-73,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,84,0,0
1764047494759,30094,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-276,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30094,0,0
1764047524708,182,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-265,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,182,0,86
1764047524812,87,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-63,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,87,0,0
1764047494809,30102,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-84,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30102,0,0
1764047524834,97,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-53,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,97,0,0
1764047524843,90,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-255,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,90,0,0
1764047524830,173,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-266,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,173,0,86
1764047524918,94,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-245,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,94,0,0
1764047524929,92,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-74,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,92,0,0
1764047494957,30086,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-277,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30086,0,0
1764047524987,87,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-64,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,87,0,0
1764047495041,30087,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-85,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30087,0,0
1764047525077,87,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-256,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,87,0,0
1764047525104,86,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-54,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,86,0,0
1764047525112,87,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-75,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,87,0,0
1764047525036,182,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-267,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,182,0,91
1764047495153,30084,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-278,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30084,0,0
1764047525151,90,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-246,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,90,0,0
1764047525163,95,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-65,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,95,0,0
1764047495208,30096,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-86,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30096,0,0
1764047525237,84,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-257,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,84,0,0
1764047525294,87,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-76,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,87,0,0
1764047525302,91,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-55,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,91,0,0
1764047525215,178,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-268,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,178,0,85
