timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764046160170,242,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-230,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,242,0,0
1764046159347,1132,POST - Login,200,OK,Authentication Thread Group 1-134,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,1132,0,0
1764046160151,334,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-131,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,334,0,89
1764046159232,1254,POST - Login,200,OK,Authentication Thread Group 1-239,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,1254,0,0
1764046160154,331,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-20,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,331,0,0
1764046160195,319,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-4,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,319,0,0
1764046158763,1858,POST - Login,200,OK,Authentication Thread Group 1-75,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,1858,0,0
1764046158833,1788,POST - Login,200,OK,Authentication Thread Group 1-255,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,1788,0,0
1764046158947,1677,POST - Login,200,OK,Authentication Thread Group 1-138,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,1677,0,0
1764046158960,1668,POST - Login,200,OK,Authentication Thread Group 1-103,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,1668,0,0
